Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ
17396, -0.8189697265625, -0.1273193359375, 0.146240234375, 61.706539154052734, 55.847164154052734, 36.9873046875, 0.0, 48.0, 11.0 
17413, -0.6884765625, -0.1688232421875, 0.140625, 65.4296875, 39.55078125, 15.991209983825684, 0.0, 48.0, 11.0 
17434, -0.6553955078125, -0.1888427734375, 0.14599609375, 50.659175872802734, 29.113767623901367, -1.220703125, 0.0, 48.0, 11.0 
17450, -0.6085205078125, -0.2059326171875, 0.1680908203125, 23.193357467651367, 20.385740280151367, -16.29638671875, 0.0, 48.0, 11.0 
17468, -0.5767822265625, -0.191650390625, 0.1585693359375, -13.305663108825684, 12.207030296325684, -31.982419967651367, 0.0, 48.0, 11.0 
17529, -0.475341796875, -0.2972412109375, 0.166748046875, -86.85301971435547, -23.437498092651367, -86.60887908935547, 1.0, 48.0, 8.0 
17546, -0.5286865234375, -0.3822021484375, 0.196044921875, -102.96630096435547, -42.236324310302734, -105.16356658935547, 1.0, 48.0, 8.0 
17561, -0.664794921875, -0.44189453125, 0.2593994140625, -120.30028533935547, -61.645503997802734, -119.87303924560547, 1.0, 48.0, 8.0 
17583, -0.839111328125, -0.3856201171875, 0.354248046875, -127.38036346435547, -69.39697265625, -127.31932830810547, 10.0, 45.0, 8.0 
17601, -1.5328369140625, -0.1370849609375, 0.6396484375, -129.45556640625, -62.438961029052734, -120.60546112060547, 10.0, 45.0, 8.0 
17620, -2.0018310546875, -0.0162353515625, 0.9405517578125, -67.3828125, -10.314940452575684, -41.748043060302734, 10.0, 45.0, 8.0 
17635, -1.2734375, -0.5606689453125, 0.852294921875, 14.648436546325684, 44.311519622802734, 45.043941497802734, 10.0, 45.0, 8.0 
17651, -0.7969970703125, -0.6854248046875, 0.62890625, 78.43017578125, 59.753414154052734, 62.622066497802734, 10.0, 45.0, 8.0 
17671, -0.8623046875, -0.4696044921875, 0.43505859375, 94.17723846435547, 40.405269622802734, 47.851558685302734, 10.0, 45.0, 8.0 
17689, -1.06591796875, 0.0679931640625, 0.017333984375, 50.476070404052734, -19.04296875, -10.559081077575684, 9.0, 46.0, 7.0 
17709, -1.368896484375, 0.3538818359375, 0.010498046875, -16.90673828125, -35.58349609375, -39.9169921875, 9.0, 46.0, 7.0 
17726, -1.5372314453125, -0.0146484375, 0.2384033203125, -22.644041061401367, -1.6479490995407104, -9.8876953125, 9.0, 46.0, 7.0 
17800, -0.7659912109375, 0.24853515625, -0.28662109375, -147.3388671875, -23.254392623901367, -58.227535247802734, 10.0, 43.0, 6.0 
17830, -0.8502197265625, 0.2630615234375, 0.021240234375, -102.23387908935547, -38.87939453125, -33.203125, 10.0, 43.0, 6.0 
17846, -0.7615966796875, 0.193115234375, 0.0302734375, -36.4990234375, -39.55078125, -5.737304210662842, 10.0, 43.0, 6.0 
17868, -0.7845458984375, 0.23046875, 0.073974609375, -30.334470748901367, -39.36767578125, -0.7934569716453552, 10.0, 43.0, 6.0 
